Tenure,CityTier,WarehouseToHome,HourSpendOnApp,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,PreferredLoginDevice_Mobile Phone,PreferredLoginDevice_Phone,PreferredPaymentMode_COD,PreferredPaymentMode_Cash on Delivery,PreferredPaymentMode_Credit Card,PreferredPaymentMode_Debit Card,PreferredPaymentMode_E wallet,PreferredPaymentMode_UPI,Gender_Male,PreferedOrderCat_Grocery,PreferedOrderCat_Laptop & Accessory,PreferedOrderCat_Mobile,PreferedOrderCat_Mobile Phone,MaritalStatus_Married,MaritalStatus_Single
0.20926305890177732,0.8723455770686004,0.5290492002556154,0.1414543563601819,0.13134697760695602,0.6936141115109441,0.2705220487000619,0.4363185492000111,0.9656498126673128,0.7299754978786442,0.491161142007393,0.381049221447189,0.6932179972728006,0.701262754880149,0.6051123596805638,0.51261975696711,0.3299099452537295,0.9710386937549006,0.8088597846730479,0.8359917379955598,0.4376213322621141,0.6049146747248508,0.41156021787355224,0.6954671882880228,0.20045458508823422,0.027918835792244856,0.2603450486977803,0.5362448679573208
0.6971810262147211,0.5201963827269013,0.602428019706864,0.3520827247350887,0.7766555161691275,0.7442134916319245,0.722349433101512,0.5396945281690672,0.6111342876830399,0.400240694736799,0.8900826790430137,0.6146775943661461,0.823435930962846,0.05252504898501653,0.3241060948627663,0.2870975178308588,0.1283572935010049,0.6449270066913031,0.5796516654160352,0.5650808296831578,0.8309046591261645,0.4554254191459326,0.3939730587173559,0.041917446365001054,0.10239453932151199,0.4855096072128826,0.4924392284735608,0.6966096243477208
0.7822075722303387,0.612491669004879,0.15281546191549245,0.19938681328657426,0.7646215787765697,0.5942192955706382,0.45655410569259136,0.8700220855577704,0.3330871398254911,0.9479642053556314,0.664923890510229,0.26941600005498967,0.9658586956708809,0.2793999699530182,0.1809480765421223,0.13557349421547027,0.608201577641744,0.6628054153801033,0.5974123039877844,0.8851874692767792,0.868068380332013,0.8576239851029949,0.4661548023783362,0.6629015902734627,0.5554450848725443,0.5991197721520456,0.8897232716332736,0.7971636626261307
0.8618719636070027,0.30353166082627514,0.020363543551047192,0.6672021739214189,0.29909772276947033,0.06754655738825632,0.9417951434562744,0.0789104768265031,0.8992005651463676,0.9234421386990018,0.9538185687018269,0.6551629118404704,0.5398971961773096,0.18977976217440495,0.25479912338438615,0.7973967386515346,0.4250625192901988,0.5019821356748342,0.011557975642193963,0.8732324747991318,0.3235033710244528,0.8338908739001806,0.6886663260492432,0.32524272985727676,0.036762402703692576,0.5544244330604182,0.3728716455174953,0.8708794167931028
0.6426859629950071,0.7610388419892701,0.5787901433984902,0.30061807046744515,0.24779968103390837,0.6103214473769858,0.7560826990218547,0.5701113937003415,0.6543873497653593,0.2825563285346131,0.1309294953880048,0.6184237540383866,0.8713960258764891,0.15040305906485896,0.724158193544006,0.8654949008441234,0.11384116757134133,0.05740865272583662,0.9141440598719384,0.4551437552388621,0.3051179113135597,0.36709571774906335,0.4921791049417299,0.5100199789841094,0.45338206320057217,0.0327732309415798,0.3595263024944233,0.10377712234958802
0.41715928696968474,0.7613311465248921,0.2672059827406733,0.616556583675478,0.9699935614769816,0.5183599764955638,0.5899725587765068,0.013209424346096621,0.9435867110062449,0.9897327870924363,0.06316741639834555,0.24192774800251637,0.19251734867888626,0.4151885894753742,0.1499308215527021,0.4643205243274907,0.5808040264930215,0.8539472592884662,0.5967970568427076,0.7927320701658639,0.19159873072558586,0.4547846152675512,0.4471213854908579,0.7433187483861874,0.761920280303941,0.27834687366689903,0.057629270638995256,0.6521577596883105
0.969074041499622,0.9911500795515198,0.5528572967306011,0.01591438070779927,0.5263880299843501,0.3935535361136301,0.08648699613328159,0.09007981034659585,0.9544853997243344,0.26994890162697693,0.7331001074324494,0.9918245371431793,0.2952361656993878,0.9287388965077067,0.7494406841027655,0.4621684560425422,0.6274503440145873,0.9785205687910442,0.3408546427274165,0.7943918618079567,0.38384972657622984,0.5501478165333049,0.1851755719745687,0.8611637318643991,0.6084196195599902,0.754029613460971,0.3702808435166923,0.5454918285101146
0.5113195875720525,0.20595802945364383,0.6625699476735081,0.05181473977230344,0.4172434349647425,0.48888281917732945,0.809938041697929,0.8968774135074994,0.07657926147561311,0.7534061893278429,0.12367817869929887,0.2494274561189147,0.5371882439850245,0.13442034301976902,0.38441146745504107,0.1902861863707439,0.2697475680523881,0.1245397342308665,0.00950289392157444,0.6522032563874801,0.7904220484441016,0.8690597534153481,0.7038219857549859,0.06504013660099528,0.9169626357007453,0.6763047993251012,0.22621818625061185,0.28296671508742366
0.3554517025299415,0.052698242921891514,0.6464003289260779,0.8034487077916749,0.39320906322262705,0.08061661448103741,0.5753006427152003,0.5369551362685235,0.5173794300753161,0.44150761984134,0.4558023487324704,0.25364224498773535,0.9710037554992964,0.37980801295370137,0.9026553119625085,0.5672911329671113,0.5690071310868872,0.6403084229504336,0.8873133657986236,0.5165463524938784,0.9472450334490673,0.17058376819086907,0.5612581355115274,0.749521270592494,0.8507215452904366,0.84058993246105,0.17807014317527992,0.9670927140461739
0.10870482601649145,0.10479547161823444,0.6817551472608873,0.8088170997827986,0.03907283059928279,0.08055420969520688,0.1825905690210261,0.2549372976747585,0.23414233651681637,0.6546000641336686,0.8183686071616083,0.5103838461276397,0.9534170784987025,0.054674554045562096,0.6669688877036211,0.13571135031556358,0.16469673525198159,0.45014722454878453,0.5216917975806671,0.45315550557562334,0.31739547607367813,0.8123883751253735,0.944626619926627,0.3368607860967032,0.8642658797782621,0.20029592735797197,0.05315861652607412,0.4755471734064055
0.9119002321466313,0.00986706401825832,0.50679879663289,0.3841645051322231,0.3307005119676595,0.0338777615772865,0.29760161236864646,0.20404710058594888,0.41989886527857123,0.08403211779859965,0.21497906785775267,0.11682350473941727,0.6014675668815807,0.17330872743060177,0.15831583768121593,0.02557175652464927,0.5291510107415495,0.505857911976965,0.9902224275108791,0.8674522246834788,0.6586948698936824,0.6855316191387633,0.8588268933650954,0.7133433025779049,0.3302126354556023,0.916005409400616,0.11372446527807878,0.9962425944764364
0.49045075596587306,0.8191861441871688,0.020613607347637175,0.5985377243478077,0.7836777808123565,0.8874809278795323,0.984133958188382,0.7826900415558309,0.11537866640051142,0.23305913271606382,0.21368739471564413,0.34817136689420913,0.9281930908849008,0.1337192169904634,0.44244912910413037,0.6137725256025504,0.7352981340475755,0.227279406572779,0.8363035821904201,0.1428129638191824,0.9941698633828864,0.44495580398328394,0.6669202600103957,0.15349256699514313,0.1199004417103019,0.6212711432953238,0.7255179451999472,0.5937246349096034
0.18957503915294027,0.8640606037410428,0.41842268548481176,0.6576265359207845,0.8717173352507454,0.050425845326290464,0.2654936195668812,0.2345753113733553,0.952849157611944,0.8077708738628384,0.9713171460630651,0.4882156425717461,0.2747673686684564,0.6888293585292299,0.4202863724798034,0.6323485521976315,0.4036760421402791,0.03996579174298032,0.41722204136325514,0.3951105241004629,0.7785768797747847,0.05458992822418185,0.14541139430973582,0.5203299363502046,0.5319981342801977,0.7252068378920398,0.9113638178048928,0.7845788458880502
0.27521166114735973,0.4032386716398645,0.6423035583460908,0.16620966219994715,0.08984038648187331,0.04657517554363799,0.5940088937215651,0.3921367376996264,0.5626517666809634,0.8775374415437002,0.5764488088206314,0.14793723132860714,0.957491091943939,0.304671038495652,0.7776297998576266,0.5294020105199055,0.5294247928991042,0.7968516536257696,0.3165283060531885,0.19050929891508583,0.6974789878247968,0.16995030209019357,0.3082724605668824,0.5857559198331846,0.4439545998939234,0.5203030319317672,0.20858403383114543,0.5873270126043382
0.26619960372190477,0.4235205069107123,0.46221768255126106,0.7588627583550236,0.5772787518896144,0.7525844969173644,0.6701475987194768,0.72108462158561,0.8747426975957698,0.2938454624898864,0.34991187313734995,0.35004144742202126,0.4061184738007023,0.764456004600579,0.40662812314638996,0.5683830958870771,0.7508490012788109,0.6505042158715475,0.1102020466692234,0.20360366201370428,0.05769764170774794,0.39579199339885607,0.9513103404209656,0.3225677066790428,0.4927017080512177,0.06838291134087215,0.6257397981201279,0.9003766139225466
0.013347487244573464,0.11417860151199433,0.5257805135044409,0.6107278160727242,0.5858963041314509,0.3916300570972516,0.5392592927628133,0.29416803623830723,0.47513803688740797,0.11489178739590178,0.1474080163917314,0.15632544429580286,0.575551517162826,0.6892900428930945,0.37861869785506275,0.0288368972622578,0.6658860985640965,0.4227520104190864,0.45230346231321894,0.9804596004908428,0.005290374856221636,0.546257614694778,0.7027217401837668,0.7457381343947916,0.562846568806071,0.16181910887330397,0.22765425675826267,0.4640953628008463
0.7270798115150555,0.30053698140997265,0.9322563565388038,0.2435406609045636,0.3555173286632637,0.6004260705868169,0.2980321541646449,0.22191364753491127,0.009337080338319925,0.2866895369318214,0.1148123954086887,0.20721465073558476,0.1420763124258022,0.2432750617503422,0.5445544277105469,0.7339002501555799,0.2043226777433712,0.5116487647468061,0.08391585258369416,0.7954341388198501,0.2166612144329203,0.20868471078683115,0.39117208596100406,0.37988869206553044,0.3905508597848548,0.2846465741626294,0.6827887713716141,0.29368715874952167
0.6820429917895687,0.7626121408286848,0.012745450976410555,0.6500825897032102,0.7792309684198014,0.8920409978866585,0.2758032729569758,0.5966575549579719,0.9582992512042355,0.954183069638138,0.12995811556943915,0.6545485886706064,0.3845571475712245,0.12105214419089494,0.6172039078817619,0.7524943661086221,0.08488979531378005,0.4265216359281927,0.5276088464977041,0.007836989804442362,0.23049005193106853,0.3158772792426231,0.16263266385466746,0.08546314690938095,0.5119682952754726,0.09806672236838898,0.903510512032671,0.09934480335871632
0.23314559471231167,0.1992703009870066,0.47821133462474796,0.17774997495556932,0.7793985584641234,0.8935068039721668,0.5748201770812108,0.9935851201550533,0.9390835436920385,0.9265119336601089,0.41567355176269194,0.15124884356116763,0.8202279293543782,0.940417886236232,0.6016183895245474,0.8751266857519543,0.8198398944388515,0.6091695007868556,0.05304083196782006,0.3902011809452891,0.9971611259002161,0.7607507213223024,0.09721361909095383,0.6864621289729491,0.11128978628964226,0.17258274428839881,0.90396644514458,0.16704354962300239
0.2928247492478515,0.23327414529485768,0.6553916863953119,0.7164500954985038,0.15330407894197207,0.8215864257489915,0.7660812931502231,0.6553591666683553,0.021689694385088387,0.5358456917894832,0.7610125624258095,0.4291116498640586,0.8915889933654546,0.7387968740674133,0.36353302827343204,0.0312886604655942,0.7084301330599799,0.8888793052397742,0.832991646491458,0.9727881929106025,0.42738558846222485,0.25600011639897313,0.01653096613055738,0.26166728415977303,0.8094833697540714,0.6764534042369367,0.17308106892867203,0.6947541386262377
0.17857886606758888,0.9152604951360597,0.6030548329671015,0.06640923669300614,0.7759180077540134,0.5904293198145641,0.6471889123126767,0.7478699328810215,0.9222450018222718,0.8314774417334531,0.6853883001445533,0.646412075029518,0.840456829812677,0.04042143257553643,0.4985575852222086,0.2567261186468556,0.6312685472485989,0.5213920751456033,0.3985143120399459,0.0485599787598856,0.5673751913535187,0.4712711753078135,0.9792986321829568,0.9191354068652292,0.05248816339578011,0.6533229394966227,0.8414329928866299,0.3965958162612545
0.681867285496117,0.574980148276681,0.007922324170912431,0.38787875824264406,0.8569955470536611,0.503879292880304,0.7887032047367989,0.7435988885416274,0.3352248723180541,0.8923158209253803,0.35308715224552045,0.7615759502950357,0.06749383111302387,0.08583624388583455,0.9972610045101206,0.4943123607624299,0.8824941161171086,0.8870372733285382,0.7844926738942011,0.03003416877414178,0.6332591353882476,0.9621648810086667,0.6023400463163683,0.7149294837358295,0.3846739128779266,0.6331782575519248,0.028843744620147604,0.4595978471215485
0.42877122871983187,0.9437239831627225,0.645373128806302,0.6313338452792602,0.1346353335807191,0.716730622450943,0.21357445301587197,0.3797096186529808,0.1190276026474224,0.36152427847472934,0.5248643046056325,0.14912350131093555,0.3997320786484535,0.5904774813454575,0.19167963767052965,0.5207477551209964,0.6349679064057973,0.46563561406664566,0.033922798710109614,0.5866099752004438,0.04593180498514071,0.07635991416280996,0.24824217470983034,0.9412386131617313,0.9963648374864293,0.8282470902956603,0.6719714461296616,0.2100919186869492
0.06370812917928936,0.1161128077671929,0.8423538639514991,0.4962661019744574,0.6858787810768014,0.9433591926389938,0.7062174372325188,0.0900671310955723,0.5821203033640393,0.14869603655692387,0.32457843365737105,0.6932781906694485,0.9386902978742213,0.38779376944960997,0.1076000413949244,0.672088703069576,0.1977649894717003,0.13263249079645545,0.3652336290037447,0.8593543144790936,0.31463093893623884,0.7386165292166764,0.21641330468499786,0.8243767628326018,0.030637080699132846,0.2525282448705235,0.4958320737798777,0.8116669326104723
0.8286270398309006,0.22359138955578117,0.3312711605549964,0.03489532803312323,0.337939365570859,0.7570651181585734,0.206949676954021,0.18131712208523343,0.6554881193897205,0.06793111575247601,0.37503057137686224,0.4765542555843817,0.21467333406282185,0.5584373529650108,0.46962227827553693,0.6172627075743568,0.5618909077705171,0.17820362852301586,0.5061673367313784,0.1690712382103925,0.422072418140228,0.5414669656308863,0.6872959363661245,0.49770920668413965,0.5306794648708242,0.5487848475452879,0.9012702828801112,0.07802345509565278
0.06459190839685736,0.5531207933393133,0.7179276082215617,0.15437487506009462,0.47140162507412176,0.344943967850206,0.8592511338306875,0.7680365688946774,0.9175847461736115,0.13604587239561705,0.2694066109893756,0.39158309423252124,0.4740715136939839,0.7116790190406147,0.43832861236323606,0.5054355109981808,0.5892879023379826,0.7159049196392007,0.833782813957054,0.08034046858095434,0.09159863550962766,0.7650284155143587,0.31994762603895843,0.5970076645927931,0.5291881410446557,0.7998677039725185,0.5316827972088829,0.09882585605485361
0.8394917802788592,0.9947339607503445,0.3315030538764441,0.9060595432934032,0.6609290691670354,0.8177236130038151,0.5931752528624941,0.4997264166704769,0.3254415538531267,0.11122754353149156,0.9857673879243519,0.961424638887056,0.9323601115246776,0.5737199400882587,0.18846936573098527,0.4059790918704125,0.3188049657128853,0.217459067705847,0.6401382025931828,0.025479811765768523,0.9056546622177157,0.41469993942874206,0.3690476190828148,0.12260303219853619,0.8588526393998999,0.30740977320769747,0.13378267306933733,0.4773442516420884
0.6273610040317458,0.34531359839705833,0.4332219836147383,0.4037704101484395,0.3495516456138601,0.31804894671807304,0.4930825142731493,0.9488176597651237,0.6990561045334712,0.5998355404555279,0.714544518819495,0.48150910276186587,0.23098798193135595,0.1851358142646714,0.0350292459687801,0.6150416236144716,0.6885046943752882,0.637346046263815,0.00293162849574502,0.20413408136537736,0.5183825136428352,0.2551176497955766,0.19092847985442007,0.9548677224891634,0.06756132421255756,0.9801881934208015,0.34032332419808475,0.5310995526288431
0.22694130135066992,0.36258924906282886,0.6480656145983096,0.6276851406753765,0.40084176829265805,0.5017697165115167,0.32648235980540774,0.1638167404017904,0.4051752380633946,0.7348087844790983,0.42521994391093687,0.6910693932248405,0.29772523401347517,0.5108724047019202,0.3630009914055299,0.8373603443384126,0.596147701994408,0.1461048156633441,0.038380757363513096,0.5464695486755212,0.9267275724061841,0.4549640788917886,0.16299472913370983,0.48123559834716134,0.2111236324055864,0.5117929921857501,0.6331515596714741,0.6136223017310355
0.7647877884134193,0.07855841316904866,0.6864268168286256,0.1783051552533116,0.12403567403241889,0.7190464313756555,0.22549563019076468,0.7911065181401257,0.255984687183634,0.6431453255451696,0.022566265903880334,0.5373783922896873,0.13962766115335612,0.08007271339077626,0.910141682496125,0.29713361383003545,0.9796066060726373,0.15781428831179356,0.549567119868448,0.6142112989457137,0.5158541544699693,0.14631027413920017,0.5909427263271283,0.4505499701988457,0.24476432861255026,0.8194099943387971,0.3564688554910388,0.22183875410181098
0.4714222218592067,0.4772898674984456,0.019118128702546477,0.46108533488551606,0.8228328852815544,0.09665048004974808,0.4341522676943135,0.05529033453662113,0.8904885734045009,0.26107925678376265,0.18425458739661515,0.07462103767186656,0.025742531804036184,0.8866333982889285,0.5039975115878129,0.4516396671792816,0.46141466941966036,0.46695228722685356,0.06139605220143329,0.4732896934509889,0.11173088770092043,0.48136344122974517,0.27641085299396506,0.21992693145218323,0.40458040048440014,0.13300155771511346,0.017053613737053275,0.8477922680983188
0.6641009101163514,0.8816549252336054,0.557771289721581,0.7283579839168464,0.192553999061445,0.6797388462469239,0.5102605102268489,0.47683968510451247,0.9428232660294703,0.032291039479432126,0.612760862802125,0.3680961238863635,0.5808531284556709,0.4038438053806964,0.7228211928383265,0.9303379442204187,0.22082907912390215,0.011669325618514081,0.7325841331323905,0.36281431168883227,0.7465908344635462,0.8997998188349655,0.815373996473483,0.5445321481045475,0.8172572884553151,0.38055339786856557,0.4101983626531057,0.06293049404090989
0.704203173654321,0.8140143946680797,0.039675206860916856,0.8750386531635823,0.3935085117158459,0.13684968719017898,0.11267432612914441,0.424029282754284,0.41694688950353465,0.2304774730075273,0.1752160362030537,0.6175947362402486,0.936481796240009,0.24837049343808526,0.5958558012753222,0.8254274356194349,0.720528272226309,0.009655875621565668,0.6459189942195753,0.5536914796582294,0.039176596447677015,0.05937328593186608,0.49371546932416654,0.8231397822119266,0.017700570043288177,0.2990464542020609,0.009061529527498502,0.3640661044159452
0.3304604740915853,0.012982725817197283,0.6609619223330865,0.011404167607054538,0.4051041188001737,0.39132261964803594,0.017367110685524656,0.23970170645756483,0.9530611115677177,0.3549381648320885,0.9912780812745384,0.8773008478036382,0.9300872947743182,0.04422830441474346,0.7423164643237096,0.8433411287856742,0.007470963074797332,0.17179180976651198,0.2642387028550607,0.09093331058039467,0.8352329203156856,0.5884721748446441,0.7408911093594067,0.8394035969807115,0.15894141172032727,0.15812251829824686,0.32796641450388975,0.6968867258049231
0.8557674552517913,0.9519775701385536,0.9006045446565448,0.1795114479106209,0.4157476548527206,0.7866052772397931,0.006616758252708244,0.06916710306995744,0.2728254377531515,0.6814523728660332,0.7446288209677544,0.7979530294276396,0.6785339012995041,0.7201729418337853,0.9780265361730895,0.5335850613571727,0.369636217609824,0.8893575907720809,0.42353453011503006,0.029276479385372145,0.3644401337148909,0.6367146969145434,0.9919284115301297,0.5546480361774974,0.41956049002283113,0.7950715951894282,0.921831865551893,0.9119445615758495
0.7205946916908477,0.7139906130057896,0.9567455431812921,0.027756508892039733,0.7332015380291431,0.8675844807164625,0.49178564870284913,0.556580931694403,0.23949458395292422,0.9273508413901486,0.11791556313585383,0.23796125810613666,0.2024182792214244,0.7539575901039486,0.46154728474170237,0.816755058594345,0.08650011320740425,0.5739452784070934,0.21433985371043185,0.2030059063854932,0.45088276501105773,0.6816360567490036,0.19063639475331362,0.29691018266334335,0.6049046521490654,0.6974854274087552,0.2765465508563546,0.3217636025991635
0.169247829573844,0.532785631287433,0.5460544642680311,0.16068838755740344,0.006936177256893439,0.1700042816894929,0.6737347383322561,0.2984425213886547,0.1543141077391138,0.1948659762906889,0.7185544509795264,0.11338717066232429,0.08458382297252753,0.1430288474456134,0.34365894075643455,0.7909183012191433,0.1619060963128086,0.9056956688535706,0.007679724641790675,0.42450423699182815,0.3430123563889098,0.4707166388113201,0.4263870100241155,0.21593947599126195,0.702273180962486,0.02067334746664473,0.05184287334454207,0.9677891305136287
0.4462670018710504,0.7880134104734222,0.3635336528645273,0.8987479009879544,0.6133673523101532,0.9693709021114253,0.32885226154749225,0.7127272122520456,0.4286758199692172,0.9130342334901674,0.7592019901289355,0.6111992658064751,0.813385237520508,0.615194597765469,0.5294838768362495,0.9291062271959872,0.25183896470670963,0.9234198131170831,0.1947916606247886,0.9687687015474389,0.2154441638447232,0.045483577042635726,0.9590647556230448,0.7960426152760207,0.5614611940167171,0.6637317571188929,0.5031701671607547,0.848376174015992
0.4076846299902408,0.3394354471733434,0.9983006818630712,0.4539462638969983,0.21497796526061508,0.1573688485801814,0.8585072412262521,0.5431026568862762,0.318373782045854,0.736586520315605,0.8647236857188662,0.3372251824650925,0.7562189409784524,0.7132385685282987,0.4372712336706207,0.922584799495151,0.1350182333030393,0.519050180190875,0.2410688366660514,0.9469021784055344,0.03239266971821553,0.34229420746475236,0.7372831724054998,0.8076951358270402,0.20916196945319843,0.5737729061785091,0.9017294701320151,0.9797436413648701
0.6607247143500153,0.29617442912281045,0.3942070688042453,0.25107866305707394,0.17834775453296225,0.3364598990024503,0.9654764758073989,0.3506391915676862,0.15745656702575894,0.8223715033427726,0.5897477184996491,0.7238273089869665,0.7888623428329721,0.2991257132988797,0.913400420303819,0.31552338668208,0.8415853751025043,0.1388986447830448,0.38880551387950846,0.7419470239099932,0.2456797597130873,0.4447521795090539,0.4588850325185946,0.8458423320678425,0.15581565672513664,0.9102990703895208,0.2733143564501208,0.013678647485733664
0.5016797286937023,0.5249473310975911,0.4166262487780943,0.7012017696020059,0.7839393853565703,0.5883875567435425,0.3322564013951237,0.41242483586435497,0.6710808302587704,0.3148534266334556,0.3756313823500502,0.8529853829094335,0.8440487247813981,0.24545186138527397,0.5130481701699223,0.8762888217377198,0.05000399314192938,0.25705493827212733,0.36429376812288206,0.008826092731913482,0.9463996133181594,0.4747268534144704,0.22858234127538346,0.9147619797669647,0.5685127992283551,0.9574823405999767,0.4314641206679305,0.2746924294570262
0.5363742324798836,0.6651017465028704,0.8852115778785412,0.629828794629129,0.869475211039104,0.7326435118127897,0.9933450647579322,0.2167249939532565,0.3426298891870565,0.3751534069642245,0.6026182835859955,0.9468534955402795,0.37701023091030084,0.26749663213757746,0.6339032076018508,0.26486382590969815,0.6023899840658781,0.4101891163762649,0.5451077740196543,0.6213300386180383,0.8015107951258458,0.7129782001969938,0.8419399275014238,0.13388574398671504,0.09935768829043623,0.28073548930589953,0.6301822316493946,0.04352786157631616
0.7352524401473666,0.008660566681729653,0.7017865732207644,0.014720494153731667,0.8770332518017365,0.18829989101506195,0.24964355919336234,0.4875520517580758,0.6719941580078344,0.27966030164940614,0.6860442893590689,0.42189415613321823,0.6959784722083393,0.6567681413322703,0.7317464861502574,0.6113615843722957,0.2575155646437681,0.9427461696668012,0.5815251940523951,0.432231158511729,0.8041527381426856,0.8534763310777383,0.532890286925233,0.6034316524771585,0.2399325091460488,0.4333754149034995,0.8872172152098756,0.3890790072242081
